time_days,suction_MPa,mean_stress_MPa,radial_stress_MPa,axial_stress_MPa,swelling_stress_MPa,saturation,porosity,void_ratio,permeability_m2,dry_density
0.0,100.0,-0.010323901563279076,-0.010323901563279097,-0.010323901563279097,-0.16032390156327897,1.75535717072961e-08,0.3525179856115107,0.5444444444444443,2.6569999999999993e-21,1799.9999999999995
10.0,50.0,40.863084676957996,40.863084676957996,40.863084676957996,40.71308467695799,7.021428483078294e-08,0.3525179856115106,0.544444444444444,2.6569999999999925e-21,1800.0000000000002
16.0,19.999999999999996,40.863084676957996,40.863084676957996,40.863084676957996,40.71308467695799,4.388391994236684e-07,0.3525179856115106,0.544444444444444,2.6569999999999925e-21,1800.0000000000002
18.0,9.999999999999998,40.863084676957996,40.863084676957996,40.863084676957996,40.71308467695799,1.7553556420635272e-06,0.3525179856115106,0.544444444444444,2.6569999999999925e-21,1800.0000000000002
19.0,5.000000000000004,40.863084676957996,40.863084676957996,40.863084676957996,40.71308467695799,7.021404080487236e-06,0.3525179856115106,0.544444444444444,2.6569999999999925e-21,1800.0000000000002
19.6,2.0000000000000018,40.863084676957996,40.863084676957996,40.863084676957996,40.71308467695799,4.388296668134117e-05,0.3525179856115106,0.544444444444444,2.6569999999999925e-21,1800.0000000000002
19.8,1.0000000000000009,40.863084676957996,40.863084676957996,40.863084676957996,40.71308467695799,0.00017552031277467958,0.3525179856115106,0.544444444444444,2.6569999999999925e-21,1800.0000000000002
19.9,0.5000000000000004,40.863084676957996,40.863084676957996,40.863084676957996,40.71308467695799,0.0007018964284457584,0.3525179856115106,0.544444444444444,2.6569999999999925e-21,1800.0000000000002
19.98,0.10000000000000009,40.863084676957996,40.863084676957996,40.863084676957996,40.71308467695799,0.01740040540019216,0.3525179856115106,0.544444444444444,2.6569999999999925e-21,1800.0000000000002
20.0,-0.0,40.863084676957996,40.863084676957996,40.863084676957996,40.71308467695799,0.9999999999999999,0.3525179856115106,0.544444444444444,2.6569999999999925e-21,1800.0000000000002
100.0,-0.0,40.863084676957996,40.863084676957996,40.863084676957996,40.71308467695799,0.9999999999999999,0.3525179856115106,0.544444444444444,2.6569999999999925e-21,1800.0000000000002
200.0,-0.0,40.863084676957996,40.863084676957996,40.863084676957996,40.71308467695799,0.9999999999999999,0.3525179856115106,0.544444444444444,2.6569999999999925e-21,1800.0000000000002
