sigma_axial_MPa,void_ratio_e
6.356999999999999,0.8500018500018498
7.000000000000001,0.8330806176545941
8.0,0.8070639921537001
9.999999999999996,0.746772222243964
11.999999999999998,0.687360742327989
13.999999999999996,0.6298127470101573
16.0,0.5743267893068976
17.999999999999996,0.5209194204162761
20.0,0.4695340062805177
